row_id,order_key,customer_key,product_key,ship_key,time_key,sales
4509,2228,409,929,545,347,23.99
4510,2229,746,720,1573,1204,171.288
4511,2230,367,1609,1360,1010,37.3
4512,2230,367,801,1360,1010,81.96
4513,2231,432,472,1507,971,54.792
4514,2232,697,147,1574,945,10.784
4515,2233,573,1004,1575,996,290.98
4516,2234,29,1584,230,1356,36.44
4517,2235,263,1672,413,954,21.4
4518,2235,263,531,413,954,48.664
4519,2236,494,155,203,964,16.56
4520,2237,541,1673,1576,1222,1347.52
4521,2238,19,1197,1577,45,62.31
4522,2238,19,535,1577,45,20.32
4523,2239,163,1329,1578,1112,9.432
4524,2240,743,640,1579,295,34.86
4525,2240,743,944,1579,295,89.34
4526,2241,337,150,1423,1259,269.98
4527,2241,337,1674,1423,1259,99.9
4528,2241,337,29,1423,1259,39.08
4529,2242,277,1313,1580,1312,116.832
4530,2243,111,1213,1581,1014,2.296
4531,2244,94,630,1582,1014,408.006
4532,2244,94,147,1582,1014,40.44
4533,2245,185,24,1583,272,122.352
4534,2245,185,589,1583,272,15.28
4535,2246,306,359,226,422,11.96
4536,2247,666,1227,154,1250,15.84
4537,2247,666,380,154,1250,86.376
4538,2247,666,488,154,1250,18.24
4539,2247,666,347,154,1250,13.12
4540,2248,21,510,1584,402,105.98
4541,2248,21,1530,1584,402,493.92
4542,2249,150,16,1076,1228,5.936
4543,2250,747,1675,1585,1150,325.86
4544,2251,211,213,1586,533,383.607
4545,2251,211,919,1586,533,148.48
4546,2251,211,1486,1586,533,537.544
4547,2251,211,309,1586,533,1.928
4548,2251,211,650,1586,533,6.912
4549,2251,211,276,1586,533,7.76
4550,2251,211,518,1586,533,659.168
4551,2252,393,1676,1587,1181,5.76
4552,2253,137,1214,149,184,351.216
4553,2254,224,371,329,350,230.28
4554,2254,224,631,329,350,12.84
4555,2255,519,93,1588,757,56.82
4556,2256,496,551,1589,426,31.56
4557,2256,496,701,1589,426,27.92
4558,2257,445,698,1485,1355,8.559
4559,2258,699,1504,1590,354,49.568
4560,2259,13,65,1591,116,127.869
4561,2260,448,232,1281,675,271.44
4562,2260,448,1677,1281,675,110.352
4563,2260,448,1678,1281,675,36.4
4564,2261,320,1586,1277,1330,419.136
4565,2262,679,1019,1592,332,100.704
4566,2263,431,552,925,1398,45.216
4567,2263,431,1400,925,1398,28.782
4568,2263,431,828,925,1398,24.448
4569,2264,552,45,841,649,10.476
4570,2265,377,217,1593,100,76.14
4571,2266,135,1659,827,487,21.24
4572,2266,135,1243,827,487,127.96
4573,2267,438,852,1041,1259,479.984
4574,2268,378,540,1594,1042,657.93
4575,2268,378,905,1594,1042,33.48
4576,2268,378,325,1594,1042,13.9
4577,2268,378,1679,1594,1042,26.86
4578,2269,340,1225,1595,93,9.584
4579,2270,327,444,1596,501,113.1
4580,2271,443,1680,1405,198,65.78
4581,2272,154,241,1597,552,239.7
4582,2273,400,1681,1598,958,25.632
4583,2274,678,1648,1117,859,23.616
4584,2275,748,106,1599,934,8.26
4585,2276,645,467,1600,1367,76.58
4586,2276,645,1274,1600,1367,8.8
4587,2276,645,1682,1600,1367,590.352
4588,2276,645,803,1600,1367,5.58
4589,2276,645,1683,1600,1367,25.02
4590,2276,645,558,1600,1367,452.55
4591,2277,306,1281,1122,1056,17.76
4592,2277,306,8,1122,1056,302.384
4593,2277,306,1535,1122,1056,146.352
4594,2277,306,1684,1122,1056,7.9
4595,2277,306,216,1122,1056,902.712
4596,2277,306,647,1122,1056,53.97
4597,2278,680,754,1601,1035,33.92
4598,2279,378,516,165,1301,21.81
4599,2279,378,1550,165,1301,91.6
4600,2280,451,532,1602,537,150.98
4601,2280,451,374,1602,537,137.25
4602,2280,451,1580,1602,537,11.52
4603,2281,409,1275,1603,488,18.272
4604,2281,409,1685,1603,488,153.728
4605,2281,409,662,1603,488,12.224
4606,2281,409,247,1603,488,167.944
4607,2282,475,41,1604,490,45.99
4608,2282,475,519,1604,490,535.41
4609,2282,475,537,1604,490,6.096
4610,2282,475,1331,1604,490,45.36
4611,2283,33,326,990,1374,47.12
4612,2284,429,461,1605,724,31.36
4613,2285,213,398,371,1061,47.616
4614,2285,213,708,371,1061,23.48
4615,2286,690,550,753,944,62.79
4616,2286,690,1433,753,944,28.44
4617,2287,104,202,1606,585,134.376
4618,2288,275,1539,1607,602,589.9
4619,2288,275,324,1607,602,542.94
4620,2289,85,307,859,1419,2879.952
4621,2289,85,444,859,1419,90.48
4622,2290,246,178,1608,616,77.55
4623,2291,3,328,1342,1313,8.832
4624,2291,3,448,1342,1313,177.536
4625,2291,3,766,1342,1313,258.48
4626,2291,3,326,1342,1313,14.136
4627,2292,317,171,1581,1013,77.55
4628,2292,317,254,1581,1013,24.88
4629,2292,317,1474,1581,1013,140.75
4630,2292,317,763,1581,1013,36.63
4631,2293,316,1686,614,626,17.14
4632,2294,233,489,1609,1276,51.75
4633,2294,233,480,1609,1276,123.96
4634,2295,104,1687,914,571,586.398
4635,2295,104,460,914,571,80.98
4636,2296,511,460,1173,1132,242.94
4637,2297,276,291,1610,1178,123.92
4638,2297,276,106,1610,1178,12.39
4639,2297,276,1560,1610,1178,47.3
4640,2298,536,1688,1611,950,1599.92
4641,2298,536,1476,1611,950,11.09
4642,2299,457,447,1190,1356,3.168
4643,2299,457,1689,1190,1356,579.136
4644,2300,477,1407,1597,554,6.368
4645,2300,477,1492,1597,554,558.4
4646,2301,605,406,1612,921,145.764
4647,2302,226,703,1613,141,13.62
4648,2303,749,1579,1614,815,434.646
4649,2304,11,1690,1615,1195,440.19
4650,2304,11,506,1615,1195,64.4
4651,2305,572,1185,107,1159,244.55
4652,2305,572,1439,107,1159,195.76
4653,2306,690,1018,1148,1109,11.76
4654,2306,690,1292,1148,1109,166.45
4655,2307,410,1580,1453,1236,2.88
4656,2308,543,87,576,116,45.248
4657,2309,648,727,622,465,59.904
4658,2309,648,668,622,465,23.696
4659,2309,648,389,622,465,7.968
4660,2309,648,190,622,465,18.2
4661,2309,648,1691,622,465,27.552
4662,2309,648,229,622,465,844.116
4663,2309,648,912,622,465,76.752
4664,2310,139,548,44,957,3.0
4665,2311,550,758,1616,961,7.506
4666,2311,550,323,1616,961,16.56
4667,2312,11,892,1617,711,79.92
4668,2312,11,344,1617,711,69.98
4669,2313,588,556,832,1187,11.06
4670,2313,588,420,832,1187,623.4648
4671,2313,588,1663,832,1187,772.68
4672,2314,108,1153,1618,909,283.14
4673,2314,108,560,1618,909,635.96
4674,2314,108,1271,1618,909,118.99
4675,2314,108,270,1618,909,272.94
4676,2315,9,1442,1619,1147,15.008
4677,2316,640,1340,266,66,33.088
4678,2316,640,460,266,66,80.98
4679,2316,640,1692,266,66,82.8
4680,2316,640,684,266,66,21.36
4681,2316,640,1562,266,66,62.048
4682,2317,682,1322,528,892,29.61
4683,2318,161,1212,1620,1031,863.928
4684,2319,335,1530,517,937,241.92
4685,2319,335,1633,517,937,163.88
4686,2319,335,700,517,937,3.486
4687,2319,335,970,517,937,10.584
4688,2320,333,1693,1428,873,440.91
4689,2321,670,32,1621,1150,5.715
4690,2322,565,1417,1622,343,51.968
4691,2322,565,247,1622,343,71.976
4692,2322,565,212,1622,343,242.352
4693,2322,565,448,1622,343,221.92
4694,2322,565,1437,1622,343,8.448
4695,2323,253,778,1623,688,29.52
4696,2323,253,932,1623,688,302.94
4697,2323,253,1460,1623,688,142.36
4698,2323,253,164,1623,688,546.66
4699,2323,253,1455,1623,688,212.13
4700,2324,452,1610,1048,1192,5.248
4701,2324,452,244,1048,1192,74.416
4702,2324,452,631,1048,1192,6.848
4703,2324,452,297,1048,1192,7.996
4704,2325,705,1113,868,873,8.712
4705,2326,152,661,1624,836,65.17
4706,2326,152,149,1624,836,14.62
4707,2326,152,785,1624,836,173.24
4708,2327,577,1189,1625,1241,895.92
4709,2327,577,124,1625,1241,130.71
4710,2327,577,810,1625,1241,11.68
4711,2327,577,1197,1625,1241,62.31
4712,2328,124,799,1626,82,0.852
4713,2329,720,816,1051,339,36.288
4714,2329,720,1455,1051,339,56.568
4715,2330,456,884,1627,1199,344.704
4716,2331,399,1067,1108,474,201.584
4717,2332,476,972,821,1398,521.96
4718,2333,76,449,419,683,8.22
4719,2334,250,512,1628,621,45.36
4720,2335,369,274,1629,450,947.17
4721,2335,369,1694,1629,450,61.96
4722,2336,750,364,759,149,268.935
4723,2337,279,774,309,1305,7.58
4724,2338,224,523,1630,841,14.73
4725,2339,698,92,959,1011,9.888
4726,2339,698,138,959,1011,671.544
4727,2340,487,1363,894,318,1117.92
4728,2340,487,1122,894,318,275.952
4729,2341,24,716,1631,300,123.144
4730,2342,604,1695,862,896,15.576
4731,2343,580,130,445,432,212.64
4732,2343,580,1129,445,432,9.87
4733,2343,580,937,445,432,53.25
4734,2343,580,1495,445,432,19.92
4735,2344,115,2,405,796,658.746
4736,2345,391,926,1371,505,8.26
4737,2345,391,529,1371,505,29.84
4738,2345,391,152,1371,505,67.98
4739,2346,151,581,1632,394,61.06
4740,2346,151,973,1632,394,35.544
4741,2347,395,691,108,1377,9.96
4742,2347,395,1321,108,1377,9.21
4743,2347,395,661,108,1377,27.93
4744,2348,149,1433,1400,1125,7.9
4745,2348,149,1126,1400,1125,221.16
4746,2348,149,670,1400,1125,127.96
4747,2348,149,800,1400,1125,18.69
4748,2349,379,1567,1633,761,25.35
4749,2349,379,1531,1633,761,35.28
4750,2350,297,482,1634,1054,33.4
4751,2351,394,1492,1635,976,837.6
4752,2352,13,1050,11,1039,40.68
4753,2353,302,542,1155,1385,209.568
4754,2354,103,1696,343,683,22.368
4755,2355,619,626,566,1095,3.882
4756,2355,619,1697,566,1095,115.296
4757,2356,13,1311,1422,1325,1.908
4758,2357,680,583,816,1181,43.372
4759,2358,612,470,353,296,783.96
4760,2358,612,998,353,296,48.896
4761,2358,612,697,353,296,7.856
4762,2359,299,1648,1636,1060,5.904
4763,2359,299,1258,1636,1060,13.712
4764,2360,750,1698,387,249,182.94
4765,2361,311,925,222,1389,27.76
4766,2362,490,1063,1637,456,25.99
4767,2363,375,722,1638,412,113.52
4768,2363,375,1188,1638,412,359.88
4769,2364,751,1589,1639,1214,25.344
4770,2365,255,592,1640,958,11.952
4771,2365,255,1699,1640,958,6.24
4772,2366,550,40,1641,293,742.336
4773,2367,201,1373,1100,1388,6.464
4774,2367,201,746,1100,1388,11.52
4775,2367,201,873,1100,1388,222.384
4776,2368,736,810,1642,1381,23.36
4777,2369,317,866,1643,749,8.67
4778,2369,317,1258,1643,749,25.71
4779,2370,8,337,366,1372,100.94
4780,2371,660,475,1644,179,63.882
4781,2372,57,1424,1631,300,683.144
4782,2372,57,1700,1631,300,1.476
4783,2372,57,516,1631,300,40.712
4784,2373,674,965,1645,1089,279.9
4785,2374,6,1356,343,682,13.12
4786,2374,6,1369,343,682,69.576
4787,2374,6,825,343,682,4.224
4788,2374,6,1701,343,682,58.08
4789,2374,6,1028,343,682,52.416
4790,2374,6,1002,343,682,54.92
4791,2374,6,1343,343,682,364.95
4792,2374,6,779,343,682,85.056
4793,2374,6,97,343,682,27.696
4794,2375,515,911,1646,521,24.96
4795,2376,752,1619,849,419,43.13
4796,2377,243,621,1647,564,5.64
4797,2378,150,1243,1648,833,57.582
4798,2378,150,1348,1648,833,31.104
4799,2378,150,1599,1648,833,30.192
4800,2378,150,48,1648,833,43.6
4801,2378,150,1702,1648,833,4.768
4802,2378,150,154,1648,833,10.38
4803,2378,150,79,1648,833,13.392
4804,2379,709,782,1649,1255,39.594
4805,2379,709,1309,1649,1255,91.008
4806,2380,160,641,1650,663,37.94
4807,2380,160,1451,1650,663,42.8
4808,2380,160,603,1650,663,33.63
4809,2381,537,1250,1417,316,62.808
4810,2382,682,1690,1651,698,195.64
4811,2382,682,1192,1651,698,239.9
4812,2383,687,324,1652,1014,380.058
4813,2383,687,362,1652,1014,1199.976
4814,2383,687,1703,1652,1014,48.576
4815,2384,578,151,1653,827,17.94
4816,2385,727,230,271,349,18.264
4817,2385,727,1657,271,349,34.656
4818,2385,727,544,271,349,81.552
4819,2385,727,1044,271,349,227.136
4820,2386,753,1500,1576,1220,10.36
4821,2387,725,1365,1654,440,463.248
4822,2387,725,658,1654,440,383.952
4823,2388,126,445,1655,888,44.856
4824,2389,238,1704,554,1021,30.345
4825,2389,238,164,554,1021,127.554
4826,2389,238,1417,554,1021,77.952
4827,2390,532,237,1054,1377,14.016
4828,2391,706,1157,1089,294,69.52
4829,2391,706,869,1089,294,5.64
4830,2392,628,1213,810,834,13.776
4831,2393,334,1361,1631,300,245.88
4832,2393,334,763,1631,300,36.63
4833,2393,334,1012,1631,300,22.58
4834,2393,334,926,1631,300,12.39
4835,2394,487,1231,1656,1339,39.92
4836,2394,487,1324,1656,1339,61.96
4837,2394,487,800,1656,1339,19.936
4838,2395,652,859,1657,1213,3.798
4839,2395,652,875,1657,1213,27.744
4840,2395,652,195,1657,1213,158.376
4841,2396,338,94,792,1385,27.58
4842,2397,393,1489,766,1053,5.553
4843,2398,124,887,1658,1333,243.92
4844,2399,694,1029,369,1007,14.96
4845,2400,90,308,1659,86,7.184
4846,2401,235,237,1660,544,10.512
4847,2402,137,804,1661,166,263.96
4848,2402,137,360,1661,166,71.632
4849,2402,137,1133,1661,166,9.328
4850,2403,508,426,1303,240,5.88
4851,2403,508,2,1303,240,975.92
4852,2403,508,109,1303,240,303.84
4853,2403,508,460,1303,240,485.88
4854,2404,110,1007,1012,335,12.54
4855,2404,110,384,1012,335,8.94
4856,2404,110,51,1012,335,9.24
4857,2405,172,706,1662,366,70.008
4858,2405,172,276,1662,366,77.6
4859,2405,172,1705,1662,366,464.85
4860,2406,165,1064,1663,1410,10.192
4861,2407,137,1177,1324,1048,1793.98
4862,2408,40,1357,1664,93,758.352
4863,2409,65,987,1360,1010,20.368
4864,2409,65,351,1360,1010,49.848
4865,2410,57,517,1351,1238,239.97
4866,2411,75,446,647,1378,2404.704
4867,2411,75,1243,647,1378,563.024
4868,2411,75,157,647,1378,344.91
4869,2411,75,746,647,1378,8.64
4870,2412,465,930,1665,1389,89.988
4871,2412,465,1128,1665,1389,229.544
4872,2413,108,1706,1666,1204,1.824
4873,2413,108,1550,1666,1204,18.32
4874,2413,108,1513,1666,1204,48.816
4875,2413,108,306,1666,1204,1.188
4876,2414,472,539,1227,325,119.8
4877,2415,360,1425,1667,265,61.568
4878,2415,360,680,1667,265,6.192
4879,2416,618,1700,1668,907,2.214
4880,2417,534,1511,145,1367,5.32
4881,2417,534,2,145,1367,975.92
4882,2417,534,1288,145,1367,2249.91
4883,2417,534,356,145,1367,59.92
4884,2418,118,1637,1669,1128,171.2
4885,2418,118,1643,1669,1128,3.36
4886,2419,282,1139,1670,339,114.2
4887,2420,576,213,1356,1028,182.67
4888,2420,576,659,1356,1028,101.7
4889,2420,576,459,1356,1028,1126.02
4890,2420,576,1673,1356,1028,1263.3
4891,2421,554,455,613,1053,8.82
4892,2421,554,1238,613,1053,37.94
4893,2421,554,1707,613,1053,4.2
4894,2421,554,419,613,1053,227.28
4895,2421,554,137,613,1053,47.9
4896,2421,554,1504,613,1053,61.96
4897,2421,554,1363,613,1053,1117.92
4898,2422,664,1402,1671,277,183.372
4899,2422,664,389,1671,277,7.968
4900,2423,496,1046,1672,931,26.352
4901,2424,120,773,274,1412,481.32
4902,2424,120,1353,274,1412,13.98
4903,2425,130,807,593,1127,25.92
4904,2425,130,581,593,1127,91.59
4905,2426,205,624,1572,324,674.058
4906,2427,532,1548,1673,276,22.92
4907,2427,532,399,1673,276,269.9
4908,2428,653,1182,1674,311,11.808
4909,2428,653,1708,1674,311,9.588
4910,2429,4,589,1675,1075,18.336
4911,2429,4,713,1675,1075,36.288
4912,2429,4,432,1675,1075,111.984
4913,2429,4,1407,1675,1075,5.97
4914,2429,4,808,1675,1075,2.508
4915,2430,251,31,1676,605,35.96
4916,2430,251,800,1676,605,14.952
4917,2431,94,370,1677,1343,67.144
4918,2431,94,1709,1677,1343,254.058
4919,2432,607,267,1678,704,173.94
4920,2432,607,1134,1678,704,231.98
4921,2433,624,1213,1556,1292,2.296
4922,2434,415,1697,1679,1420,96.08
4923,2434,415,805,1679,1420,3.62
4924,2434,415,922,1679,1420,629.1
4925,2434,415,1410,1679,1420,90.48
4926,2435,754,1454,1680,1314,14.88
4927,2436,374,963,188,1353,91.275
4928,2437,58,1194,1020,1396,19.44
4929,2437,58,1181,1020,1396,897.15
4930,2438,45,333,1681,234,57.75
4931,2438,45,812,1681,234,14.94
4932,2439,525,1176,1682,1145,23.1
4933,2440,234,1359,1683,609,12.536
4934,2440,234,752,1683,609,1.08
4935,2440,234,1015,1683,609,4.512
4936,2441,755,1710,1684,418,16.776
4937,2442,504,545,883,1067,33.74
4938,2443,206,1245,1685,11,1325.85
4939,2443,206,1220,1685,11,333.999
4940,2443,206,182,1685,11,19.9
4941,2444,583,902,333,384,1268.82
4942,2444,583,1532,333,384,283.92
4943,2444,583,889,333,384,5.68
4944,2445,432,459,66,1416,375.34
4945,2446,99,1697,551,944,96.08
4946,2446,99,348,551,944,11.68
4947,2446,99,53,551,944,4.36
4948,2447,558,149,1667,266,29.24
4949,2448,218,543,423,1392,117.488
4950,2448,218,546,423,1392,18.84
4951,2449,659,155,1575,997,12.42
4952,2450,721,89,1686,501,12.96
4953,2451,128,1711,1241,1403,69.48
4954,2452,100,1301,1687,419,85.9
4955,2453,132,680,215,151,18.06
4956,2453,132,955,215,151,79.14
4957,2453,132,1457,215,151,37.4
4958,2454,301,1376,226,423,2.512
4959,2454,301,1712,226,423,18.864
4960,2455,427,1082,813,1018,61.192
4961,2455,427,1528,813,1018,67.84
4962,2456,756,213,1688,59,48.712
4963,2456,756,251,1688,59,17.94
4964,2456,756,872,1688,59,242.94
4965,2457,25,626,1689,834,7.764
4966,2458,389,1286,1690,487,467.04
4967,2459,535,1301,1691,554,128.85
4968,2459,535,795,1691,554,8.4
4969,2459,535,410,1691,554,199.98
4970,2459,535,914,1691,554,110.98
4971,2460,127,71,369,1006,207.984
4972,2460,127,1438,369,1006,36.112
4973,2460,127,643,369,1006,35.568
4974,2460,127,418,369,1006,88.768
4975,2461,391,1409,713,1007,12.9
4976,2462,336,770,1692,599,717.12
4977,2463,118,881,252,678,21.36
4978,2463,118,808,252,678,6.688
4979,2463,118,958,252,678,773.94
4980,2464,339,1258,275,1039,20.568
4981,2464,339,931,275,1039,4.356
4982,2464,339,1629,275,1039,19.04
4983,2465,341,710,1022,309,5.22
4984,2466,6,87,62,1006,84.84
4985,2467,317,805,1693,587,7.24
4986,2468,370,783,1694,235,14.4
4987,2469,643,491,157,813,15.552
4988,2469,643,158,157,813,1325.76
4989,2469,643,1500,157,813,3.108
4990,2470,586,758,1695,1304,6.672
4991,2470,586,884,1695,1304,689.408
4992,2471,429,1626,122,1402,1889.99
4993,2472,517,756,726,689,55.936
4994,2472,517,1241,726,689,18.432
4995,2472,517,535,726,689,20.32
4996,2473,450,1527,1696,297,52.064
4997,2474,755,1713,1669,1130,48.784
4998,2474,755,635,1669,1130,13.092
4999,2475,338,1547,1697,731,109.592
5000,2475,338,1714,1697,731,56.7
5001,2476,145,1106,688,1188,79.99
5002,2477,259,1206,1698,843,69.5
5003,2477,259,137,1698,843,191.6
5004,2478,694,1715,1699,976,10.56
5005,2479,613,1366,1700,111,47.79
5006,2480,282,385,1701,651,714.3
5007,2481,657,1716,817,650,2321.9
5008,2481,657,1199,817,650,17.94
5009,2482,757,133,258,588,9.522
5010,2482,757,421,258,588,791.964
5011,2482,757,521,258,588,4.923
5012,2483,478,900,1702,1192,209.979
5013,2484,681,444,257,1263,33.93
5014,2484,681,1717,257,1263,222.32
5015,2484,681,1718,257,1263,210.564
5016,2485,514,192,867,317,35.168
5017,2485,514,1719,867,317,1502.376
5018,2486,758,225,1703,308,10.11
5019,2486,758,218,1703,308,772.47
5020,2486,758,683,1703,308,20.46
5021,2487,90,414,199,1143,347.58
5022,2488,189,478,1324,1048,72.64
5023,2488,189,218,1324,1048,772.47
5024,2488,189,1612,1324,1048,39.92
5025,2489,289,1596,921,1271,33.48
5026,2489,289,349,921,1271,461.97
5027,2489,289,15,921,1271,137.62
5028,2489,289,1720,921,1271,302.67
5029,2490,611,591,1704,234,239.976
5030,2491,365,1478,1416,1090,8.34
5031,2491,365,1258,1416,1090,8.57
5032,2491,365,441,1416,1090,119.616
5033,2492,180,57,987,1056,212.94
5034,2492,180,1277,987,1056,26.49
5035,2493,368,1658,1705,560,687.4
5036,2494,610,563,1494,88,653.55
5037,2494,610,659,1494,88,33.9
5038,2495,284,604,690,1382,239.96
5039,2496,478,720,1706,532,199.836
5040,2496,478,1119,1706,532,716.0
5041,2496,478,352,1706,532,221.06
5042,2497,483,1438,1707,1010,67.71
5043,2497,483,792,1707,1010,129.92
5044,2497,483,690,1707,1010,467.46
5045,2497,483,1636,1707,1010,61.4
5046,2497,483,735,1707,1010,720.76
5047,2497,483,871,1707,1010,5.184
5048,2497,483,1631,1707,1010,14.7
5049,2498,733,700,1708,82,8.134
5050,2498,733,649,1708,82,79.984
5051,2499,145,1287,1709,599,18.54
5052,2500,209,374,1263,648,24.4
5053,2501,548,1159,1710,1200,195.64
5054,2502,734,770,1711,357,398.4
5055,2502,734,455,1711,357,7.056
5056,2502,734,588,1711,357,1352.3976
5057,2503,393,1611,1712,589,26.4
5058,2503,393,701,1712,589,41.88
5059,2504,230,806,1713,792,99.846
5060,2505,237,755,1349,1035,699.98
5061,2505,237,392,1349,1035,584.82
5062,2506,352,716,835,470,43.98
5063,2506,352,1067,835,470,377.97
5064,2506,352,480,835,470,123.96
5065,2507,245,35,1714,1326,391.98
5066,2508,619,266,99,1395,383.976
5067,2508,619,412,99,1395,1781.682
5068,2509,500,1047,1431,1076,21.4
5069,2510,16,1573,1715,209,549.99
5070,2510,16,1095,1715,209,167.535
5071,2510,16,119,1715,209,38.34
5072,2510,16,1105,1715,209,53.88
5073,2510,16,1522,1715,209,299.98
5074,2511,595,954,1716,646,62.8
5075,2512,470,531,1717,1176,13.904
5076,2513,278,215,1718,101,744.1
5077,2513,278,603,1718,101,44.84
5078,2513,278,1667,1718,101,401.59
5079,2514,345,526,1311,1376,18.24
5080,2515,215,1249,1665,1390,359.499
5081,2515,215,471,1665,1390,10.48
5082,2516,83,491,932,689,20.736
5083,2517,759,917,1552,947,35.168
5084,2517,759,983,1552,947,64.704
5085,2518,555,780,109,856,105.52
5086,2519,468,498,854,511,5.792
5087,2520,472,1721,942,408,466.158
5088,2520,472,554,942,408,10.312
5089,2520,472,799,942,408,2.556
5090,2521,448,1384,1719,1277,7.968
5091,2521,448,599,1719,1277,8.784
5092,2522,759,243,406,1425,3.024
5093,2523,121,457,1720,485,51.45
5094,2524,319,1298,30,329,14.016
5095,2524,319,839,30,329,214.95
5096,2524,319,851,30,329,35.04
5097,2524,319,1105,30,329,10.776
5098,2524,319,1024,30,329,4.6
5099,2524,319,211,30,329,35.168
5100,2525,44,417,1721,558,19.152
5101,2526,617,325,1722,69,4.448
5102,2526,617,728,1722,69,5.184
5103,2526,617,13,1722,69,15.552
5104,2527,422,145,1723,429,40.032
5105,2527,422,61,1723,429,16.776
5106,2528,299,1341,1670,337,186.304
5107,2529,469,1351,1607,600,66.36
5108,2530,44,513,1724,1176,42.048
5109,2530,44,208,1724,1176,67.92
5110,2531,554,467,1725,280,52.512
5111,2531,554,42,1725,280,186.912
5112,2531,554,1408,1725,280,10.048
5113,2532,457,1722,1726,654,17.496
5114,2533,493,1308,1727,731,15.552
5115,2534,334,308,813,1017,10.776
5116,2535,733,1723,1728,1267,3.304
5117,2536,364,1033,1311,1376,35.48
5118,2537,422,272,1729,607,34.44
5119,2537,422,1549,1729,607,629.93
5120,2537,422,1046,1729,607,79.056
5121,2538,11,244,1730,86,232.55
5122,2538,11,1136,1730,86,99.98
5123,2538,11,1724,1730,86,19.44
5124,2538,11,728,1730,86,12.96
5125,2539,662,978,1731,246,464.292
5126,2539,662,707,1731,246,68.46
5127,2539,662,815,1731,246,2799.96
5128,2539,662,228,1731,246,601.3
5129,2539,662,1260,1731,246,16.99
5130,2539,662,1486,1731,246,287.97
5131,2539,662,1464,1731,246,44.82
5132,2540,131,1309,284,1424,101.12
5133,2541,213,818,1732,513,107.976
5134,2542,436,1613,611,1391,58.73
5135,2542,436,706,611,1391,93.344
5136,2543,438,264,1733,992,17.05
5137,2544,503,882,84,685,8.096
5138,2545,748,561,450,1013,30.36
5139,2546,351,838,442,1333,23.34
5140,2546,351,1541,442,1333,51.55
5141,2547,518,260,1734,649,119.9
5142,2548,225,2,1467,790,1317.492
5143,2548,225,1445,1467,790,63.84
5144,2548,225,308,1467,790,3.592
5145,2549,253,485,1735,1094,86.26
5146,2549,253,1157,1735,1094,139.04
5147,2549,253,1268,1735,1094,46.8
5148,2550,312,1566,1009,1419,8.544
5149,2550,312,655,1009,1419,842.376
5150,2551,507,1247,1067,162,1214.85
5151,2552,65,299,1736,1126,67.78
5152,2553,625,862,1737,1329,39.9
5153,2554,751,473,338,171,2.688
5154,2554,751,209,338,171,6.6
5155,2555,609,21,950,558,28.4
5156,2555,609,1461,950,558,212.94
5157,2556,690,1719,1738,1242,1001.584
5158,2556,690,1632,1738,1242,569.058
5159,2556,690,91,1738,1242,14.224
5160,2557,123,195,1739,636,105.584
5161,2557,123,1301,1739,636,68.72
5162,2558,748,1529,774,201,1367.84
5163,2559,220,84,1740,1018,301.96
5164,2560,696,57,988,528,170.352
5165,2561,711,131,986,303,3.9
5166,2561,711,1013,986,303,12.84
5167,2561,711,219,986,303,15.84
5168,2561,711,500,986,303,563.94
5169,2561,711,1019,986,303,62.94
5170,2561,711,519,986,303,535.41
5171,2562,157,484,1741,846,3504.9
5172,2562,157,695,1741,846,144.12
5173,2562,157,922,1741,846,314.55
5174,2563,713,320,1742,411,3.408
5175,2564,245,1473,201,1353,2.072
5176,2564,245,1628,201,1353,328.3992
5177,2565,99,1198,1743,1005,53.248
5178,2566,296,256,613,1056,4.992
5179,2567,388,1156,861,445,37.68
5180,2567,388,298,861,445,258.576
5181,2567,388,984,861,445,75.84
5182,2568,138,1724,650,1316,45.36
5183,2568,138,786,650,1316,45.78
5184,2569,166,1679,1744,1328,40.29
5185,2569,166,556,1744,1328,38.71
5186,2570,480,459,1745,621,1801.632
5187,2571,259,1595,272,668,748.752
5188,2572,234,960,761,594,199.96
5189,2572,234,378,761,594,1516.2
5190,2573,191,1068,647,1379,167.952
5191,2573,191,1474,647,1379,45.04
5192,2574,214,1725,584,1186,23.16
5193,2575,295,125,36,321,397.6
5194,2575,295,1636,36,321,85.96
5195,2575,295,347,36,321,13.12
5196,2575,295,339,36,321,45.66
5197,2576,483,440,361,121,158.13
5198,2576,483,48,361,121,43.6
5199,2577,398,1360,1199,761,3930.072
5200,2577,398,1580,1199,761,2.304
5201,2577,398,1150,1199,761,431.976
5202,2577,398,541,1199,761,41.72
5203,2578,682,944,1057,566,104.23
5204,2578,682,1248,1057,566,70.26
5205,2579,613,183,761,593,9.26
5206,2579,613,46,761,593,105.98
5207,2579,613,311,761,593,1.24
5208,2579,613,255,761,593,20.7
5209,2579,613,1011,761,593,28.9
5210,2579,613,114,761,593,27.18
5211,2580,454,1450,1746,365,465.18
5212,2581,617,763,1747,474,36.63
5213,2582,321,457,1748,965,51.45
5214,2582,321,949,1748,965,7.83
5215,2582,321,1659,1748,965,35.4
5216,2582,321,458,1748,965,29.9
5217,2583,678,756,19,1313,17.48
5218,2584,375,146,1749,1166,79.14
5219,2585,19,60,1576,1222,8.4
5220,2586,223,1460,1750,1305,498.26
5221,2587,677,1625,1751,156,212.94
5222,2588,453,1726,1548,1199,706.86
5223,2588,453,462,1548,1199,114.95
